item,genre,id,name,artist,danceability,energy,key,mode,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
2668,Reggae Fusion,1UL8GkVAs6UcWF6BZ3DYZt,Closer to the Sun,Slightly Stoopid,0.572,0.728,7,1,-5.534,0.0275,0.203,0.00263,0.231,0.535,75.179,145560
2669,Reggae Fusion,4eamJr2k9YDH8j58RSTmSc,Doin' Time,Sublime,0.708,0.757,7,1,-5.121,0.0791,0.0362,0.0,0.17,0.552,80.976,253840
2670,Reggae Rock,1UL8GkVAs6UcWF6BZ3DYZt,Closer to the Sun,Slightly Stoopid,0.572,0.728,7,1,-5.534,0.0275,0.203,0.00263,0.231,0.535,75.179,145560
2671,Reggae Rock,0psXs0SxH2hGnJoj8C2fFf,Collie Man,Slightly Stoopid,0.609,0.706,0,1,-7.083,0.0476,0.182,0.000601,0.218,0.347,170.087,133080
2672,Reggae Rock,0KtKac3tvjeGjg6FXcUy7X,Time Bomb,Iration,0.754,0.59,4,0,-6.525,0.046,0.192,0.0,0.11,0.784,147.107,190693
2673,Reggae Rock,3YbtjYddK11NTDdUpC4nGp,Oxygen,Dirty Heads,0.68,0.878,8,0,-3.923,0.0554,0.0744,0.0,0.137,0.769,169.987,225395
2674,Reggae Rock,5JmJVj3qLsCnBsQ8IC9XLf,Lazy Afternoon,Rebelution,0.775,0.678,7,1,-6.915,0.0351,0.0112,0.0105,0.125,0.93,147.847,210347
2675,Reggae Rock,4L0nc0tHfDjr3HlAm1EFeu,Lay Me Down (feat. Sublime With Rome),Dirty Heads,0.672,0.747,7,1,-7.708,0.0904,0.0428,0.0,0.102,0.742,169.981,215147
2676,Reggae Rock,0BweE3lWBMXRPWWLtLV5z8,Count Me In,Rebelution,0.8,0.661,7,1,-8.291,0.0304,0.0204,0.000107,0.0687,0.59,92.015,189613
2677,Reggae Rock,1AO26gK1sI6PoFY9eUF8yV,Stone Love,Pepper,0.837,0.478,6,0,-5.861,0.0627,0.0571,0.00129,0.0569,0.81,78.746,254800
2678,Reggae Rock,4cs6ORX8aKd6rtVdwAnnel,2am,Slightly Stoopid,0.794,0.577,2,1,-8.549,0.111,0.00594,0.37,0.0708,0.645,82.46,299600
2679,Reggae Rock,7wCgKgkuthR3K568qESxDp,Bowl For Two,The Expendables,0.726,0.496,4,0,-6.17,0.035,0.0808,7.43e-06,0.126,0.392,138.174,283427
2680,Reggaeton,0DWdj2oZMBFSzRsi2Cvfzf,TQG,KAROL G,0.72,0.63,4,0,-3.547,0.277,0.673,0.0,0.0936,0.607,179.974,199440
2681,Reggaeton,6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,Bad Bunny,0.911,0.712,1,0,-5.105,0.0817,0.0901,2.68e-05,0.0933,0.425,92.005,178567
2682,Reggaeton,1IHWl5LamUGEuP4ozKQSXZ,Tití Me Preguntó,Bad Bunny,0.65,0.715,5,0,-5.198,0.253,0.0993,0.000291,0.126,0.187,106.672,243717
2683,Reggaeton,5RcxRGvmYai7kpFSfxe5GY,Chanel,Becky G,0.852,0.675,2,1,-5.738,0.0363,0.397,0.00317,0.0905,0.528,132.005,201993
2684,Reggaeton,6XSqqQIy7Lm7SnwxS4NrGx,Classy 101,Feid,0.859,0.658,11,1,-4.79,0.159,0.145,0.0,0.12,0.672,100.065,195987
2685,Reggaeton,5Eax0qFko2dh7Rl2lYs3bx,Efecto,Bad Bunny,0.801,0.475,7,0,-8.797,0.0516,0.141,1.73e-05,0.0639,0.234,98.047,213061
2686,Reggaeton,3k3NWokhRRkEPhCzPmV8TW,Ojitos Lindos,Bad Bunny,0.647,0.686,3,0,-5.745,0.0413,0.08,1.34e-06,0.528,0.268,79.928,258299
2687,Reggaeton,54ELExv56KCAB4UP9cOCzC,Gato de Noche,Ñengo Flow,0.892,0.662,8,1,-3.894,0.162,0.169,1.24e-06,0.363,0.607,93.976,227013
2688,Reggaeton,0fea68AdmYNygeTGI4RC18,LA CANCIÓN,J Balvin,0.754,0.646,7,1,-5.795,0.317,0.152,1.85e-05,0.108,0.429,176.089,242573
2689,Reggaeton,6Xom58OOXk2SoU711L2IXO,Moscow Mule,Bad Bunny,0.804,0.674,5,0,-5.453,0.0333,0.294,1.18e-06,0.115,0.292,99.968,245940
2690,Rock,2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,The Neighbourhood,0.612,0.807,10,1,-2.81,0.0336,0.0495,0.0177,0.101,0.398,124.053,240400
2691,Rock,4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried,OneRepublic,0.704,0.797,0,1,-5.927,0.0475,0.0826,0.000745,0.0546,0.825,139.994,148486
2692,Rock,58ge6dfP91o9oXMzq3XkIS,505,Arctic Monkeys,0.52,0.852,0,1,-5.866,0.0543,0.00237,5.79e-05,0.0733,0.234,140.267,253587
2693,Rock,5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,Arctic Monkeys,0.464,0.417,0,0,-9.345,0.0256,0.136,0.022,0.0974,0.479,67.528,183956
2694,Rock,003vvx7Niy0yvhvHt4a68B,Mr. Brightside,The Killers,0.352,0.911,1,1,-5.23,0.0747,0.00121,0.0,0.0995,0.236,148.033,222973
2695,Rock,5UWwZ5lm5PKu6eKsHAGxOk,Everlong,Foo Fighters,0.413,0.881,11,0,-5.541,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,250547
2696,Rock,0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,Fleetwood Mac,0.828,0.492,0,1,-9.744,0.0276,0.0644,0.00428,0.128,0.789,120.151,257800
2697,Rock,6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,Tame Impala,0.64,0.74,4,1,-4.083,0.0284,0.0115,0.00678,0.167,0.785,116.879,216320
2698,Rock,4BP3uh0hFLFRb5cjsgLqDh,Fortunate Son,Creedence Clearwater Revival,0.64,0.663,0,1,-7.516,0.0374,0.201,0.00806,0.152,0.663,132.77,140773
2699,Rock,086myS9r57YsLbJpU0TgK9,Why'd You Only Call Me When You're High?,Arctic Monkeys,0.691,0.631,2,1,-6.478,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,161124
2700,Rock Catala,2aTvlIMGoo2L9x5YzJNjj5,La Gent Que Estimo,Oques Grasses,0.348,0.239,10,1,-13.241,0.0428,0.887,4.84e-05,0.226,0.145,104.716,239760
2701,Rock Catala,1ahqBdKQyHrDQcTpRvMrqy,Mil Ocells,Txarango,0.656,0.541,7,1,-9.357,0.0327,0.246,2.74e-06,0.105,0.714,175.846,202908
2702,Rock Catala,6oavEIjEweN4U1iUGSzRKv,Quiero una Novia Pechugona,La Trinca,0.673,0.75,11,0,-12.503,0.082,0.032,0.0,0.354,0.672,151.333,234373
2703,Rock Catala,31TJABwBSzlcywsNLGBuPS,Cerca de ti,Buhos,0.73,0.471,0,1,-6.593,0.0456,0.463,0.0,0.346,0.807,159.907,228741
2704,Rock Catala,5AnPNGsEt7cOjSGmBDq8e2,Volcans,Buhos,0.569,0.871,8,1,-5.981,0.0466,0.521,0.00629,0.157,0.49,154.988,225840
2705,Rock Catala,5XZPuLHfas9xsteer2QWhp,Ara Vinc D'enlloc,Gertrudis,0.718,0.449,7,1,-9.709,0.117,0.584,0.00516,0.137,0.909,164.91,191173
2706,Rock Catala,5ju5eWBU56D87aflOhyuR1,Una Lluna a L'Aigua,Txarango,0.711,0.833,0,1,-8.267,0.0965,0.114,0.0,0.349,0.83,100.07,217299
2707,Rock Catala,4KQPAGQNStZaWiewr83fwM,Al mar!,Manel,0.615,0.54,0,1,-8.172,0.0408,0.564,0.0427,0.167,0.595,149.97,207623
2708,Rock Catala,4dG8lkQSrRdiQe89ZXx0sT,In The Night,Oques Grasses,0.754,0.886,7,0,-5.059,0.0388,0.191,0.00366,0.0332,0.812,109.989,176360
2709,Rock Catala,7ivvCLw3vJ27Bab0lNXOGG,Avui l’únic que vull,Pau Vallvé,0.683,0.517,7,0,-10.595,0.0496,0.698,0.455,0.0744,0.556,139.925,173013
2710,Rock En Espanol,5EJ2THuhAapEIeQOtXUQ0x,Oye Mi Amor,Maná,0.543,0.903,11,0,-6.658,0.039,0.0102,0.00585,0.0862,0.962,162.241,263306
2711,Rock En Espanol,6Pur3hWy6Nzc27ilmsp5HA,Lamento Boliviano,Los Enanitos Verdes,0.714,0.735,4,0,-7.125,0.0306,0.176,0.000622,0.115,0.68,123.57,222227
2712,Rock En Espanol,3lGMtkONrZdJ8kTCg6KIFf,Hasta la Raíz,Natalia Lafourcade,0.585,0.643,3,1,-8.392,0.0395,0.201,0.000306,0.144,0.592,152.98,221800
2713,Rock En Espanol,1Wrzhfa5bNlqvsnCztz190,Devuélveme a mi chica,Hombres G,0.603,0.843,9,0,-7.597,0.0557,0.0031,0.0337,0.445,0.503,172.676,194867
2714,Rock En Espanol,3b1IQflSLrgzYQPGFzI9cl,Es Por Ti,Juanes,0.696,0.758,4,1,-6.076,0.0264,0.17,3.33e-05,0.189,0.859,129.943,250693
2715,Rock En Espanol,1q8NdCAQ9QUjpYiqzdd3mv,Atrévete-Te-Te,Calle 13,0.829,0.878,9,1,-5.951,0.101,0.0959,0.0,0.776,0.883,87.991,239307
2716,Rock En Espanol,4Ofg5uuH7qqDIXpAJMpXZV,Rayando El Sol,Maná,0.643,0.809,7,1,-3.275,0.028,0.45,1.22e-06,0.154,0.499,112.677,250107
2717,Rock En Espanol,7DhYjNLksXZhbRQeheAums,Caraluna,Bacilos,0.76,0.773,9,1,-5.314,0.0675,0.176,0.0,0.1,0.895,102.789,266160
2718,Rock En Espanol,2EM9zpAc7PVeoAydmbfVIL,La Camisa Negra,Juanes,0.751,0.731,6,0,-4.419,0.0308,0.0838,0.0,0.0556,0.973,97.007,216707
2719,Rock En Espanol,78DVpEWwmJFC25KGz8fJuE,Clavado En Un Bar,Maná,0.634,0.854,11,1,-3.444,0.0369,0.00737,2.49e-06,0.0664,0.564,148.003,310813
2720,Rock Gaucho,0j2lnU4463crM3ArzvaV9T,Do Lado de Cá,Chimarruts,0.628,0.46,10,1,-6.764,0.0577,0.766,0.00212,0.092,0.677,75.708,183107
2721,Rock Gaucho,2YgAAAq8h7nPIMVLVVSHtK,Um Anjo do Céu,Maskavo,0.728,0.667,11,1,-5.281,0.0328,0.0208,0.0,0.18,0.772,132.028,199040
2722,Rock Gaucho,1tqNjCuAIoG1kyBfs8DfZE,Outra Vida,Armandinho,0.639,0.478,2,0,-9.929,0.0308,0.529,0.0,0.392,0.488,125.969,194240
2723,Rock Gaucho,0yDvCGnKcBuv0ltINV0nuu,Infinita Highway - Ao Vivo,Engenheiros Do Hawaii,0.633,0.856,4,1,-7.662,0.042,0.251,0.0,0.957,0.693,140.155,258587
2724,Rock Gaucho,5YQPOIAt3U7DMAswTVvzax,Eu Sei,Papas Da Língua,0.44,0.613,7,1,-8.234,0.0301,0.59,0.0,0.935,0.397,108.087,232120
2725,Rock Gaucho,5V6bbV9ddm799GcsLUZi3r,Janeiro,Não ao Futebol Moderno,0.34,0.418,9,1,-10.317,0.0347,0.118,0.456,0.165,0.269,173.893,208500
2726,Rock Gaucho,5yQW46XPWdGqkX2PyMegLD,Pescador,Armandinho,0.693,0.683,6,1,-7.362,0.0442,0.186,0.0,0.13,0.742,152.287,179467
2727,Rock Gaucho,5zbutV48aKhYIUOdAuGAuX,O Astronauta de Mármore (Starman),Nenhum De Nós,0.644,0.637,5,1,-5.75,0.0284,0.65,0.0,0.181,0.575,107.333,195533
2728,Rock Gaucho,1fa1CGNcZTB1HYh4ut8nb3,Até O Fim - Ao Vivo,Engenheiros Do Hawaii,0.635,0.808,4,0,-7.806,0.0262,0.0801,6.2e-05,0.983,0.768,132.134,218933
2729,Rock Gaucho,1tO0jZk8Pxz6sm10QOSBrw,Versos Simples - Ao Vivo,Chimarruts,0.35,0.321,7,1,-10.005,0.0317,0.811,1.1e-06,0.966,0.415,94.434,181427
2730,Rock Noise,1ng36571Iyov4HBxUClySn,Pepper,Butthole Surfers,0.631,0.804,7,1,-5.492,0.166,0.00589,0.00116,0.16,0.671,79.898,297267
2731,Rock Noise,2DBlfjL5chsdeULzhTp5K8,Waiting Room,Fugazi,0.618,0.716,6,0,-8.224,0.0367,0.00473,0.822,0.179,0.545,92.174,173267
2732,Rock Noise,0lDoG5fQ9cmpvpenwR7Jln,Incinerate,Sonic Youth,0.446,0.866,8,1,-8.016,0.0342,0.0794,0.543,0.137,0.455,152.172,295813
2733,Rock Noise,28c4nfBHdb3xviamRCEsIe,Feel the Pain,Dinosaur Jr.,0.34,0.804,0,1,-8.355,0.0516,0.00331,0.0191,0.0727,0.854,131.5,259600
2734,Rock Noise,3HMOMdRPywfouYx5B4PvaH,Carry the Zero,Built To Spill,0.264,0.812,4,1,-5.651,0.031,1.35e-05,0.108,0.0962,0.458,94.095,343893
2735,Rock Noise,3nh5RSXnRSHWuQbOJvQr0g,Major Crimes,HEALTH,0.483,0.577,4,0,-11.105,0.0339,0.00159,0.347,0.0997,0.0694,77.99,213400
2736,Rock Noise,7yHKJKvbi5xfHj0QTWUdDT,Mildred Pierce,Sonic Youth,0.324,0.925,9,0,-10.644,0.0612,3.85e-05,0.652,0.695,0.502,159.519,132440
2737,Rock Noise,0WIbzDVEpmOyBnqqdtqIL9,Teen Age Riot (Album Version),Sonic Youth,0.286,0.907,7,1,-9.67,0.0374,0.000277,0.202,0.0837,0.746,156.395,417800
2738,Rock Noise,6QtiPaRRcSIne26CN4zNla,HATEFUL,HEALTH,0.531,0.816,1,1,-7.697,0.0412,9.09e-05,0.823,0.132,0.035,116.003,248273
2739,Rock Noise,1ZozGivTAYsOwhy6LVHsPX,Kool Thing,Sonic Youth,0.262,0.82,7,1,-11.621,0.0428,0.0103,0.0914,0.101,0.254,155.197,246333
2740,Rock Steady,3BTVBkPYvLNahj8GrFMvnk,500 Channels,Choking Victim,0.471,0.995,11,1,-1.283,0.161,0.138,0.012,0.509,0.721,111.884,160000
2741,Rock Steady,4spRDXyx1QtIR0ZCzsfVs5,Silence Is Golden But Duct Tape Is Silver,Against All Authority,0.383,0.988,11,0,-3.056,0.175,0.00793,0.0,0.175,0.392,96.608,226333
2742,Rock Steady,4AeNe1ZPKFiPg57bvK6fti,Classics Of Love,Common Rider,0.616,0.624,11,1,-5.247,0.126,0.0198,0.0,0.199,0.524,181.211,141080
2743,Rock Steady,7FQbU1bWmyzWl755eLgG6f,Gang Control,Leftöver Crack,0.406,0.949,1,0,-4.97,0.112,0.00394,2.97e-05,0.17,0.51,104.373,162046
2744,Rock Steady,3JM5Fa2IhtZuZJAxTSseqM,All Of The Lights - (Remix),Evil Empire,0.457,0.81,10,0,-5.735,0.217,0.0485,0.0,0.605,0.642,141.434,244010
2745,Rock Steady,60Mmt4jljoahymqKOxlgO6,Madmen,The Briggs,0.67,0.897,0,1,-3.49,0.0664,0.0086,0.0,0.447,0.804,140.0,150480
2746,Rock Steady,0YgD7RN9I2ls8mpeUfGd3B,5 Finger Discount,Choking Victim,0.447,0.994,8,1,-1.63,0.198,0.311,0.606,0.549,0.234,109.059,152387
2747,Rock Steady,2dp8KmUY2BLOZXVypTkH0c,For an Old Kentucky Anarchist,The Orphans,0.455,0.579,0,1,-5.542,0.0361,0.273,0.0,0.113,0.506,136.057,236587
2748,Rock Steady,7gq6Czby6bibxTn28TishH,Born to Die,Choking Victim,0.361,0.941,9,1,-6.666,0.151,0.237,1.28e-06,0.254,0.422,94.411,207907
2749,Rock Steady,5CEtbC9Ro1Mr5uCrFOU3Co,Post Party Depression,Night Gaunts,0.42,0.527,0,1,-8.766,0.0561,0.0214,0.0,0.0925,0.53,98.038,297075
2750,Rock-and-roll,44AyOl4qVkzS48vBsbNXaC,Can't Help Falling in Love,Elvis Presley,0.396,0.293,2,1,-14.062,0.0275,0.941,0.000196,0.105,0.343,100.307,182360
2751,Rock-and-roll,3SdTKo2uVsxFblQjpScoHy,Stand by Me,Ben E. King,0.65,0.306,9,1,-9.443,0.0393,0.57,7.07e-06,0.0707,0.605,118.068,180056
2752,Rock-and-roll,1hQFF33xi8ruavZNyovtUN,"December, 1963 (Oh What a Night!)",Frankie Valli & The Four Seasons,0.737,0.495,1,1,-13.489,0.027,0.0588,9.12e-06,0.0542,0.967,104.409,197147
2753,Rock-and-roll,2QfiRTz5Yc8DdShCxG1tB2,Johnny B. Goode,Chuck Berry,0.534,0.803,10,1,-9.129,0.0743,0.741,6.07e-05,0.307,0.969,167.983,161560
2754,Rock-and-roll,1JO1xLtVc8mWhIoE3YaCL0,Happy Together,The Turtles,0.584,0.367,6,0,-9.638,0.0328,0.55,1.38e-05,0.0818,0.588,120.175,176293
2755,Rock-and-roll,1udKn1oNKYQSQ9OmiIWCMu,Do You Believe in Magic?,The Lovin' Spoonful,0.553,0.738,0,1,-7.963,0.0457,0.213,0.0,0.339,0.759,138.602,125827
2756,Rock-and-roll,3G7tRC24Uh09Hmp1KZ7LQ2,I'm a Believer - 2006 Remaster,The Monkees,0.526,0.775,0,1,-6.05,0.0352,0.707,2.05e-05,0.217,0.962,80.106,167373
2757,Rock-and-roll,7caj6X6NMX3tlhWnu1du6V,We Belong Together,Ritchie Valens,0.684,0.247,5,1,-13.71,0.0281,0.872,0.000166,0.113,0.768,106.522,116627
2758,Rock-and-roll,6ft9PAgNOjmZ2kFVP7LGqb,Can't Take My Eyes off You,Frankie Valli,0.575,0.764,4,1,-7.448,0.0746,0.566,1.07e-05,0.0692,0.536,123.821,203240
2759,Rock-and-roll,2qhASBzpbFhPRtrnZ5lLnz,Unchained Melody,The Righteous Brothers,0.339,0.208,0,1,-16.725,0.0308,0.396,0.000519,0.18,0.288,98.54,218013
2760,Rockabilly,44AyOl4qVkzS48vBsbNXaC,Can't Help Falling in Love,Elvis Presley,0.396,0.293,2,1,-14.062,0.0275,0.941,0.000196,0.105,0.343,100.307,182360
2761,Rockabilly,1hQFF33xi8ruavZNyovtUN,"December, 1963 (Oh What a Night!)",Frankie Valli & The Four Seasons,0.737,0.495,1,1,-13.489,0.027,0.0588,9.12e-06,0.0542,0.967,104.409,197147
2762,Rockabilly,2QfiRTz5Yc8DdShCxG1tB2,Johnny B. Goode,Chuck Berry,0.534,0.803,10,1,-9.129,0.0743,0.741,6.07e-05,0.307,0.969,167.983,161560
2763,Rockabilly,7caj6X6NMX3tlhWnu1du6V,We Belong Together,Ritchie Valens,0.684,0.247,5,1,-13.71,0.0281,0.872,0.000166,0.113,0.768,106.522,116627
2764,Rockabilly,1H5IfYyIIAlgDX8zguUzns,Suspicious Minds,Elvis Presley,0.487,0.382,7,1,-10.889,0.0309,0.0422,4.74e-06,0.411,0.714,116.557,261280
2765,Rockabilly,2qhASBzpbFhPRtrnZ5lLnz,Unchained Melody,The Righteous Brothers,0.339,0.208,0,1,-16.725,0.0308,0.396,0.000519,0.18,0.288,98.54,218013
2766,Rockabilly,7zMUCLm1TN9o9JlLISztxO,Burning Love,Elvis Presley,0.66,0.748,2,1,-11.206,0.0284,0.0993,0.00585,0.283,0.972,143.549,170293
2767,Rockabilly,1DndHckdH9m5rp6gYP086b,Runaround Sue,Dion,0.364,0.607,2,1,-9.791,0.125,0.451,0.0,0.251,0.598,79.987,171600
2768,Rockabilly,65jrjEhWfAvysKfnojk1i0,Under the Boardwalk,The Drifters,0.747,0.226,7,1,-13.635,0.0414,0.908,0.000168,0.107,0.778,123.792,161960
2769,Rockabilly,48i055G1OT5KxGGftwFxWy,"Oh, Pretty Woman",Roy Orbison,0.619,0.603,9,1,-9.481,0.0342,0.712,0.0,0.0721,0.958,127.433,178933
2770,Rumba,1BwrMGGhPA6GarWIYaFrW8,La Vida Es Un Carnaval,Celia Cruz,0.813,0.701,0,0,-6.508,0.0701,0.489,0.00116,0.294,0.855,104.019,278867
2771,Rumba,5siwoDxCGDYnmfWV5SlUpE,Bamboleo,Gipsy Kings,0.671,0.884,6,0,-9.267,0.0586,0.414,0.00015,0.0701,0.933,119.574,203173
2772,Rumba,4EveU9Zb50mjgi5avDNqlK,Bamboleo,Gipsy Kings,0.671,0.884,6,0,-9.267,0.0586,0.414,0.00015,0.0701,0.933,119.574,203173
2773,Rumba,06UAZUY5qyFy50poO0nLBY,Volare,Gipsy Kings,0.612,0.876,4,1,-8.323,0.0515,0.644,1.2e-05,0.383,0.909,116.104,218467
2774,Rumba,4Rvhe8O90hFIExTJkdrRPM,Hotel California (Spanish Mix),Gipsy Kings,0.456,0.822,11,0,-9.069,0.0488,0.533,3.05e-05,0.103,0.531,102.131,346760
2775,Rumba,38MBgJc4k6LXvzvlD2tnEx,Djobi Djoba,Gipsy Kings,0.725,0.952,5,1,-8.588,0.066,0.702,0.00137,0.282,0.823,108.235,204640
2776,Rumba,1R0GOPjljIJ997WnDXWW88,A Mi Manera,Gipsy Kings,0.481,0.692,8,1,-10.038,0.057,0.76,0.000694,0.178,0.487,97.92,231093
2777,Rumba,5oVs4alUctAl0B0QhWY0I2,Volare,Gipsy Kings,0.612,0.876,4,1,-8.323,0.0515,0.644,1.2e-05,0.383,0.909,116.104,218467
2778,Rumba,2qlmlFRhYMgaekmCuxxK0o,Esta Cobardía - Remasterizado,Chiquetete,0.63,0.408,1,0,-6.546,0.0346,0.457,0.0,0.417,0.41,112.908,219280
2779,Rumba,4TPAEAfhLcGvOK6iNzgOZm,Allegria,Gipsy Kings,0.574,0.58,6,0,-16.536,0.0349,0.846,0.571,0.714,0.901,107.044,167000
2780,Salsa,3QHMxEOAGD51PDlbFPHLyJ,Vivir Mi Vida,Marc Anthony,0.656,0.877,0,0,-3.231,0.0342,0.345,0.0,0.349,0.894,105.018,252347
2781,Salsa,2naqSVQHgiaoEpxtkVOhmK,Llorarás,Dimension Latina,0.704,0.884,8,1,-6.275,0.0527,0.549,0.000364,0.0492,0.964,93.058,228554
2782,Salsa,7cpFmkNmh3MM0WqXPSbs9f,Suavemente,Elvis Crespo,0.811,0.88,8,1,-2.972,0.0628,0.254,0.00146,0.0475,0.915,124.12,267000
2783,Salsa,2HbmLkHkkI15eES8kpWRuI,Ven Devórame Otra Vez,Lalo Rodriguez,0.643,0.602,5,0,-9.28,0.0438,0.667,8.62e-05,0.276,0.961,83.778,311400
2784,Salsa,7nDIflSHQXzaa8zupxwv3U,Yo No Sé Mañana,Luis Enrique,0.653,0.827,4,0,-3.206,0.042,0.649,0.0,0.18,0.733,95.223,259853
2785,Salsa,1TMxv8sfUhU55AC6Ul1PU5,Que Locura Enamorarme De Ti,Eddie Santiago,0.746,0.786,10,0,-7.273,0.0428,0.538,8e-06,0.0656,0.968,93.767,308040
2786,Salsa,3yEtuhGR8jOtusa29jWrhG,Tu Amor Me Hace Bien - Salsa Version,Marc Anthony,0.691,0.658,0,1,-6.496,0.0359,0.398,4.58e-05,0.112,0.617,97.68,300160
2787,Salsa,7DcJXd2xxVcohwehWahFJJ,Tú Con Él,Frankie Ruiz,0.827,0.781,7,1,-5.914,0.0502,0.188,0.000759,0.249,0.961,95.411,302253
2788,Salsa,47TyfLrGhYHHyyQWk64d0M,Flor Pálida,Marc Anthony,0.574,0.802,7,1,-3.976,0.0316,0.659,5.07e-06,0.0765,0.739,93.537,280453
2789,Salsa,1SZMZCqVHIWgyEy2dIHsZR,Corazon de Acero,Yiyo Sarante,0.608,0.769,5,0,-4.028,0.0434,0.484,4.77e-06,0.0529,0.948,83.892,225953
2790,Samba,36SJ7ZFx8J1f1RsewmUwMX,Magalenha,Sérgio Mendes,0.82,0.634,9,1,-13.816,0.0747,0.128,0.0,0.0971,0.716,116.625,216933
2791,Samba,3QKJELWORZZ7rUZDWeMWSA,Água de Beber,Astrud Gilberto,0.653,0.319,4,0,-17.813,0.0364,0.439,0.0,0.0906,0.845,147.858,138013
2792,Samba,6eNHrgrgbMFQpQ5qFEPL6h,Mas Que Nada - 2011 Rio Version,Sérgio Mendes,0.517,0.647,5,0,-8.076,0.0404,0.694,0.000112,0.21,0.95,94.734,164200
2793,Samba,15ouqiBsgL12olEwP3COsH,Águas De Março,Elis Regina,0.654,0.393,3,1,-13.392,0.129,0.865,2.97e-06,0.123,0.533,143.801,214366
2794,Samba,4qGfJb2KByjvzrwo8HNibg,The Girl From Ipanema - Single Version,Stan Getz,0.696,0.17,5,0,-16.603,0.0385,0.943,0.00154,0.106,0.523,130.967,167533
2795,Samba,5u8bqfaYSh0qVTsgslPknf,Never Gonna Let You Go,Sérgio Mendes,0.639,0.403,7,1,-12.401,0.0349,0.567,0.0,0.67,0.324,132.56,255600
2796,Samba,3898C4AbdbptwYet6547e5,The Girl From Ipanema,Stan Getz,0.664,0.194,5,0,-15.487,0.0357,0.909,3.85e-05,0.0829,0.443,129.863,321827
2797,Samba,7znjbX9XdoQayIrVNdd50Z,The Girl From Ipanema,Stan Getz,0.653,0.149,10,0,-17.866,0.0392,0.867,0.000983,0.0986,0.481,130.359,320253
2798,Samba,7ilc2TB1RZXbQJyFs5qCiC,Fly Me To The Moon,Astrud Gilberto,0.595,0.306,7,1,-14.404,0.0345,0.883,0.000386,0.0733,0.464,133.63,142533
2799,Samba,4uC7IrfS1oQuRCVzqj1EJV,The Girl From Ipanema,Astrud Gilberto,0.579,0.0858,2,1,-21.308,0.0401,0.898,6.58e-05,0.689,0.341,119.199,395667
2800,Ska,2hnMS47jN0etwvFPzYk11f,Santeria,Sublime,0.682,0.765,1,0,-5.021,0.0395,0.0268,3.42e-05,0.188,0.567,90.807,182747
2801,Ska,3B4q6KbHbGV51HO3GznBFF,What I Got,Sublime,0.804,0.696,7,1,-7.47,0.0899,0.00877,0.000985,0.314,0.657,95.721,170907
2802,Ska,6TfBA04WJ3X1d1wXhaCFVT,"You're Gonna Go Far, Kid",The Offspring,0.55,0.917,0,1,-3.159,0.0638,0.00428,0.0,0.197,0.601,126.115,177827
2803,Ska,4EchqUKQ3qAQuRNKmeIpnf,The Kids Aren't Alright,The Offspring,0.523,0.943,1,1,-4.203,0.0337,0.00704,3.81e-05,0.0579,0.766,99.607,180160
2804,Ska,1FkoVC85Ds3mFoK0fVqEqP,Self Esteem,The Offspring,0.488,0.862,0,1,-7.595,0.0476,0.0204,0.0,0.359,0.706,104.56,257827
2805,Ska,4eamJr2k9YDH8j58RSTmSc,Doin' Time,Sublime,0.708,0.757,7,1,-5.121,0.0791,0.0362,0.0,0.17,0.552,80.976,253840
2806,Ska,2PdIo7ewQPuAsP99LVg9uy,Wrong Way,Sublime,0.69,0.681,9,1,-5.653,0.0379,0.0623,0.0,0.137,0.911,75.034,136147
2807,Ska,4paJ10JPNCyOaLtz2cY928,Badfish,Sublime,0.801,0.548,11,0,-5.482,0.0516,0.0854,0.000232,0.387,0.627,92.059,188086
2808,Ska,1ru5R5iSawvuMELqKXxLjS,The Impression That I Get,The Mighty Mighty Bosstones,0.418,0.945,4,1,-5.406,0.118,0.0991,0.0123,0.23,0.696,181.174,194760
2809,Ska,0Jur3mZsQba3vqSpcmsOPm,Smoke Two Joints,Sublime,0.761,0.687,7,1,-6.185,0.131,0.00469,0.00532,0.245,0.316,95.089,173427
2810,Ska Punk,2hnMS47jN0etwvFPzYk11f,Santeria,Sublime,0.682,0.765,1,0,-5.021,0.0395,0.0268,3.42e-05,0.188,0.567,90.807,182747
2811,Ska Punk,6TfBA04WJ3X1d1wXhaCFVT,"You're Gonna Go Far, Kid",The Offspring,0.55,0.917,0,1,-3.159,0.0638,0.00428,0.0,0.197,0.601,126.115,177827
2812,Ska Punk,3B4q6KbHbGV51HO3GznBFF,What I Got,Sublime,0.804,0.696,7,1,-7.47,0.0899,0.00877,0.000985,0.314,0.657,95.721,170907
2813,Ska Punk,4EchqUKQ3qAQuRNKmeIpnf,The Kids Aren't Alright,The Offspring,0.523,0.943,1,1,-4.203,0.0337,0.00704,3.81e-05,0.0579,0.766,99.607,180160
